0.55,0.26,2.3e-07
0.55,0.27,3.21e-07
0.55,0.28,4.43e-07
0.55,0.29,6.01e-07
0.55,0.3,8.04e-07
0.55,0.31,1.06e-06
0.55,0.32,1.36e-06
0.55,0.33,1.73e-06
0.55,0.34,2.15e-06
0.55,0.35,2.64e-06
0.55,0.36,3.18e-06
0.55,0.37,3.78e-06
0.55,0.38,4.44e-06
0.55,0.39,5.14e-06
0.55,0.4,5.89e-06
0.55,0.41,6.69e-06
0.55,0.42,7.52e-06
0.55,0.43,8.39e-06
0.55,0.44,9.29e-06
0.55,0.45,1.02e-05
0.55,0.46,1.12e-05
0.55,0.47,1.22e-05
0.55,0.48,1.32e-05
0.55,0.49,1.42e-05
0.55,0.5,1.52e-05
0.55,0.51,1.62e-05
0.55,0.52,1.73e-05
0.55,0.53,1.84e-05
0.55,0.54,1.94e-05
0.55,0.55,2.05e-05
0.55,0.56,2.16e-05
0.55,0.57,2.27e-05
0.55,0.58,2.37e-05
0.55,0.59,2.48e-05
0.55,0.6,2.59e-05
0.55,0.61,2.69e-05
0.55,0.62,2.8e-05
0.55,0.63,2.91e-05
0.55,0.64,3.01e-05
0.55,0.65,3.11e-05
0.55,0.66,3.22e-05
0.55,0.67,3.32e-05
0.55,0.68,3.42e-05
0.55,0.69,3.52e-05
0.55,0.7,3.61e-05
0.55,0.71,3.71e-05
0.55,0.72,3.8e-05
0.55,0.73,3.89e-05
0.55,0.74,3.98e-05
0.55,0.75,4.07e-05
0.55,0.76,4.16e-05
0.55,0.77,4.24e-05
0.55,0.78,4.32e-05
0.55,0.79,4.4e-05
0.55,0.8,4.48e-05
0.65,0.0,2.25e-11
0.65,0.01,3.02e-11
0.65,0.02,4.15e-11
0.65,0.03,5.79e-11
0.65,0.04,8.17e-11
0.65,0.05,1.16e-10
0.65,0.06,1.66e-10
0.65,0.07,2.39e-10
0.65,0.08,3.44e-10
0.65,0.09,4.97e-10
0.65,0.1,7.18e-10
0.65,0.11,1.04e-09
0.65,0.12,1.5e-09
0.65,0.13,2.18e-09
0.65,0.14,3.15e-09
0.65,0.15,4.56e-09
0.65,0.16,6.6e-09
0.65,0.17,9.55e-09
0.65,0.18,1.38e-08
0.65,0.19,2e-08
0.65,0.2,2.88e-08
0.65,0.21,4.15e-08
0.65,0.22,5.97e-08
0.65,0.23,8.55e-08
0.65,0.24,1.22e-07
0.65,0.25,1.73e-07
0.65,0.26,2.43e-07
0.65,0.27,3.38e-07
0.65,0.28,4.65e-07
0.65,0.29,6.31e-07
0.65,0.3,8.41e-07
0.65,0.31,1.1e-06
0.65,0.32,1.42e-06
0.65,0.33,1.8e-06
0.65,0.34,2.23e-06
0.65,0.35,2.73e-06
0.65,0.36,3.29e-06
0.65,0.37,3.9e-06
0.65,0.38,4.57e-06
0.65,0.39,5.29e-06
0.65,0.4,6.05e-06
0.65,0.41,6.86e-06
0.65,0.42,7.71e-06
0.65,0.43,8.59e-06
0.65,0.44,9.51e-06
0.65,0.45,1.05e-05
0.65,0.46,1.14e-05
0.65,0.47,1.24e-05
0.65,0.48,1.34e-05
0.65,0.49,1.45e-05
0.65,0.5,1.55e-05
0.65,0.51,1.66e-05
0.65,0.52,1.76e-05
0.65,0.53,1.87e-05
0.65,0.54,1.98e-05
0.65,0.55,2.09e-05
0.65,0.56,2.2e-05
0.65,0.57,2.31e-05
0.65,0.58,2.42e-05
0.65,0.59,2.53e-05
0.65,0.6,2.64e-05
0.65,0.61,2.75e-05
0.65,0.62,2.86e-05
0.65,0.63,2.97e-05
0.65,0.64,3.07e-05
0.65,0.65,3.18e-05
0.65,0.66,3.29e-05
0.65,0.67,3.39e-05
0.65,0.68,3.49e-05
0.65,0.69,3.6e-05
0.65,0.7,3.7e-05
0.65,0.71,3.8e-05
0.65,0.72,3.89e-05
0.65,0.73,3.99e-05
0.65,0.74,4.08e-05
0.65,0.75,4.18e-05
0.65,0.76,4.27e-05
0.65,0.77,4.35e-05
0.65,0.78,4.44e-05
0.65,0.79,4.53e-05
0.65,0.8,4.61e-05
0.75,0.0,2.65e-11
0.75,0.01,3.49e-11
0.75,0.02,4.71e-11
0.75,0.03,6.48e-11
0.75,0.04,9.05e-11
0.75,0.05,1.28e-10
0.75,0.06,1.82e-10
0.75,0.07,2.6e-10
0.75,0.08,3.73e-10
0.75,0.09,5.37e-10
0.75,0.1,7.75e-10
0.75,0.11,1.12e-09
0.75,0.12,1.62e-09
0.75,0.13,2.34e-09
0.75,0.14,3.38e-09
0.75,0.15,4.88e-09
0.75,0.16,7.06e-09
0.75,0.17,1.02e-08
0.75,0.18,1.47e-08
0.75,0.19,2.13e-08
0.75,0.2,3.07e-08
0.75,0.21,4.41e-08
0.75,0.22,6.33e-08
0.75,0.23,9.06e-08
0.75,0.24,1.29e-07
0.75,0.25,1.83e-07
0.75,0.26,2.56e-07
0.75,0.27,3.56e-07
0.75,0.28,4.88e-07
0.75,0.29,6.6e-07
0.75,0.3,8.78e-07
0.75,0.31,1.15e-06
0.75,0.32,1.48e-06
0.75,0.33,1.86e-06
0.75,0.34,2.31e-06
0.75,0.35,2.82e-06
0.75,0.36,3.39e-06
0.75,0.37,4.01e-06
0.75,0.38,4.69e-06
0.75,0.39,5.42e-06
0.75,0.4,6.2e-06
0.75,0.41,7.03e-06
0.75,0.42,7.89e-06
0.75,0.43,8.78e-06
0.75,0.44,9.71e-06
0.75,0.45,1.07e-05
0.75,0.46,1.17e-05
0.75,0.47,1.27e-05
0.75,0.48,1.37e-05
0.75,0.49,1.47e-05
0.75,0.5,1.58e-05
0.75,0.51,1.69e-05
0.75,0.52,1.8e-05
0.75,0.53,1.91e-05
0.75,0.54,2.02e-05
0.75,0.55,2.13e-05
0.75,0.56,2.24e-05
0.75,0.57,2.35e-05
0.75,0.58,2.46e-05
0.75,0.59,2.57e-05
0.75,0.6,2.68e-05
0.75,0.61,2.79e-05
0.75,0.62,2.91e-05
0.75,0.63,3.02e-05
0.75,0.64,3.12e-05
0.75,0.65,3.23e-05
0.75,0.66,3.34e-05
0.75,0.67,3.45e-05
0.75,0.68,3.55e-05
0.75,0.69,3.66e-05
0.75,0.7,3.76e-05
0.75,0.71,3.86e-05
0.75,0.72,3.96e-05
0.75,0.73,4.06e-05
0.75,0.74,4.16e-05
0.75,0.75,4.25e-05
0.75,0.76,4.35e-05
0.75,0.77,4.44e-05
0.75,0.78,4.53e-05
0.75,0.79,4.61e-05
0.75,0.8,4.7e-05
